"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda4_Migrat"
"05/21/2021 18:54:23:164 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"118","0.6","4","1.1","false","0.001","Hierarchical","61","1","100","0","200","1500","0.3","false","1500","2829","7","0.32925042737877613","2933"
"113","0.6","4","1.1","false","0.001","Hierarchical","61","1","100","0","200","1500","0.3","false","1500","2884","7","0.7385589080008224","2977"
"119","0.6","4","1.1","false","0.001","Hierarchical","61","1","100","0","200","1500","0.3","false","1500","2807","9","0.8079730687432649","2931"
"120","0.6","4","1.1","false","0.001","Hierarchical","61","1","100","0","200","1500","0.3","false","1500","2903","10","1.0424583403239949","2910"
"116","0.6","4","1.1","false","0.001","Hierarchical","61","1","100","0","200","1500","0.3","false","1500","2802","6","0.5238571515202017","2906"
"121","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3405","18","2.194688090532152","3601"
"122","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3390","19","2.313327494708272","3605"
"123","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3416","17","2.330772946368104","3630"
"124","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3402","23","2.595716916154375","3646"
"127","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3424","26","2.5563133327056673","3617"
"125","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3403","22","2.0596084030599204","3650"
"131","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3406","17","2.216051312735317","3627"
"129","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3388","22","2.5064403546810934","3593"
"126","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3393","18","2.2046035163640187","3619"
"130","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3405","19","2.180426235449454","3588"
"135","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3380","24","2.4540738105569586","3624"
"134","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3400","24","2.613166149869045","3617"
"128","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3397","26","2.4750926579891375","3598"
"132","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3411","22","2.3833537992613425","3615"
"133","0.6","4","1.1","false","0.001","BirthSelection","3","1","100","0","200","1500","0.3","false","1500","3397","23","2.4810484759750038","3580"
"137","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3377","10","1.9398815180417834","3686"
"136","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3394","15","2.3208489451975995","3734"
"138","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3410","20","2.3246561440997784","3676"
"140","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3386","18","2.5417874964158687","3683"
"141","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3371","17","2.3594241719567677","3719"
"139","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3381","14","2.205239265287699","3717"
"142","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3376","18","2.5065334803906727","3685"
"143","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3412","15","2.481473274359312","3697"
"144","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3388","16","2.3532898001879348","3681"
"145","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3407","16","2.339869778915311","3681"
"146","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3378","12","2.117962785836563","3721"
"147","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3404","13","2.1780785249949233","3692"
"149","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3383","13","2.3227877583347065","3719"
"150","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3383","16","2.49976091943305","3696"
"182","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2755","33","2.407204423919163","1648"
"148","0.6","4","1.1","false","0.001","BirthSelection","9","1","100","0","200","1500","0.3","false","1500","3414","17","2.331126302652461","3723"
"181","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2756","33","2.6627840606629385","1802"
"183","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2706","40","2.9688309018012218","1656"
"156","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3402","15","2.239237064668417","3767"
"152","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3376","14","1.905953390273672","3752"
"184","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2705","33","2.769558068002202","1681"
"153","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3405","11","1.9116646747176156","3742"
"151","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3417","14","1.9772912386968362","3736"
"185","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2752","34","2.9336654756584735","1608"
"159","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3395","13","2.0499033633257815","3775"
"164","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3412","15","2.079720058663981","3745"
"157","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3397","14","1.9448610434420142","3760"
"154","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3416","16","2.12823428791975","3772"
"155","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3411","13","2.1833602439261126","3773"
"160","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3397","14","2.2696791220151327","3768"
"162","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3389","14","2.117724980521693","3768"
"158","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3426","13","2.155791791136182","3787"
"187","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2666","34","2.8342362515704265","1502"
"161","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3424","14","2.240756982057","3769"
"165","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3381","8","1.630326645265235","3765"
"167","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3643","12","1.7927394069440914","3733"
"163","0.6","4","1.1","false","0.001","BirthSelection","29","1","100","0","200","1500","0.3","false","1500","3402","16","2.2717749930578566","3764"
"186","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2658","37","2.783189015600121","1696"
"168","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3646","12","2.107980435652054","3776"
"166","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3637","11","1.908532554665441","3794"
"190","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2699","41","2.975427884702771","1494"
"189","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2667","31","2.923694663699049","1635"
"191","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2681","37","2.8304163067374297","1445"
"188","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2726","39","2.9577913608640656","1691"
"192","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2668","32","3.02985921344259","1626"
"169","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3654","11","1.7429632652087648","3768"
"195","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2683","36","2.7516713307431777","1614"
"170","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3620","10","1.4920551418795485","3769"
"194","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2734","34","2.841029736617073","1643"
"193","0.6","4","1.2","false","0.001","NoSelection","3","1","100","0","200","1500","0.3","false","1500","2667","35","2.738684583406673","1764"
"171","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3623","9","1.507681537309193","3724"
"173","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3646","14","2.0202294448629234","3760"
"172","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3597","13","1.9876857794525173","3735"
"176","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3641","8","1.7549899060891887","3771"
"179","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3642","13","2.0125796798558673","3756"
"175","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3638","11","1.9405451166007728","3773"
"174","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3658","9","1.8177304149183593","3760"
"178","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3610","11","1.840166935394031","3762"
"180","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3596","14","2.001843734164317","3729"
"177","0.6","4","1.1","false","0.001","BirthSelection","61","1","100","0","200","1500","0.3","false","1500","3645","10","1.8126469454217253","3742"
"196","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2700","16","2.1843865347972224","2620"
"197","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2722","20","2.7195552408303287","2679"
"201","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2701","24","2.642517698235972","2728"
"198","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2675","26","2.7169338582215867","2699"
"200","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2707","20","2.5093867313433305","2724"
"199","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2694","23","2.4283281837883504","2722"
"202","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2714","21","2.442098131210357","2683"
"208","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2689","22","2.461859857216331","2709"
"203","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2696","22","2.5899626120036037","2786"
"205","0.6","4","1.2","false","0.001","NoSelection","9","1","100","0","200","1500","0.3","false","1500","2719","16","2.206940908126611","2706"
