"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_NoMigrat"
"05/19/2021 20:47:04:882 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"27","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1315","7","1.628160041822432","1215"
"23","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1371","5","1.477816105267962","1455"
"36","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1344","6","1.661308107388695","1427"
"28","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","true","1600","1385","7","1.7742880341161444","1426"
"35","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1372","7","1.170241127553509","1493"
"34","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1539","6","1.4991640571239695","1418"
"38","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1464","9","1.9689423848130154","1381"
"33","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1388","6","1.5526448563944313","1507"
"39","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1438","5","1.3886393932945753","1477"
"32","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1375","6","1.713297898326466","1389"
"37","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1280","5","1.2281814684909678","1500"
"40","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1458","5","1.3881577085122854","1385"
"31","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","true","1600","1484","8","1.7205572847418462","1333"
"65","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1411","5","1.212628137922754","1276"
"64","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1344","4","1.1616672624524462","1293"
"61","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1422","3","1.0373749543983513","1342"
"63","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1353","7","1.6297179015796404","1326"
"62","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1387","3","1.0483024689827036","1309"
"66","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1389","6","1.5556640593714346","1306"
"68","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1288","4","1.1879648622742294","1336"
"67","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1375","4","1.1537899592842495","1340"
"69","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1375","6","1.548420423534028","1337"
"70","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","true","1600","1389","5","1.4299007855286698","1375"
"72","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1497","4","0.8989365530667681","1455"
"71","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1415","3","0.2433071586518333","1498"
"73","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1306","4","0.9542550307143232","1570"
"75","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1286","2","0.3707947167874672","1435"
"76","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1381","3","0.3413283660248065","1386"
"74","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1391","5","1.1530134369704963","1365"
"77","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1320","4","0.661671409661236","1526"
"78","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1483","3","0.8978342542099449","1390"
"79","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1390","4","0.7433439564981358","1461"
"80","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","true","1600","1446","3","0.674748980171616","1497"
"121","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1477","0","0","0"
"122","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1469","0","0","0"
"123","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1548","0","0","0"
"124","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1512","0","0","0"
"125","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1475","0","0","0"
"126","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1404","0","0","0"
"127","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","true","1600","1518","0","0","0"
