[run number],birds-dispersal-distance,habitat-patch-size,birth-rate-birds,world-width,world-height,initial-population,max-birds-species,death-rate-birds,migration-rate-birds,Video,prob-frag,Deforestation-at-time,end-time,Migration0-at-deforestation,deforestation-type,birds-behavior,replacement-rate,random-seed,[step],birds-at-deforestation,calc-number-of-species,calc-shannon-diversity,count birds,mean-free-path,find-cluster-sizes,siminputrow
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,2634,4,1.277086949070672,31,[1.254 1.271],[16 16 16 16 16 16 16 17 16 16 16 17 17 16 16 18 17 16 16 17 19 16 16 16 16 17 16 16 17 18 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 16 17 34 17 17 16 16 16 17 17 17 17 17 16 17 17 16 18 19 16 16 16 16 17 17 17 16 16 17 16 17 16 16 16 16 16 17 16 18 16 16 16 16 17 16 16 16 16 16 16 16 17 16 16 16 17 16 16 16 16 16 18 16 16 17 16 16 16 17 16 16 17 17 16 17 16 16 16 16 16 16 17 16 17 17 18 17 18 16 18 16 16 16 17 19 16 16 16 16 16 16 18 16 16 16 17 16 17 17 16 17 16 17 16 17 17 17 18 16 17 16 17 16 16 17 16 16 16 16 16 16 16 17 16 17 16 17 16 17 16 16 16 16 16 16 17 16 17 16 17 16 17 16 17 16 16 17 1 16 17 16 16 16 16 17 17 17 18 16 16 16 16 16 16 17 18 18 17 16 16 16 16 16 16 16 16 16 16 17 18 16 16 16 17 16 16 16 16 16 17 16 16 17 16 16 16 17 16 16 16 16 16 18 16 16 17 17 16 16 16 17 16 16 16 16 16 16 16 17 16 18 17 17 16 16 16 17 17 17 16 16 16 16 17 16 16 16 16 16 16 16 16 17 16 18 16 16 16 16 17 16 16 17 16 17 16 1 16 16 17 17 18 16 16 17 17 16 17 16 16 16 16 16 16 16 16 16 17 18 16 16 16 17 17 16 16 16 16 16 17 16 17 16 16 16 18 16 17 16 17 16 16 16 16 16 16 16 16 16 17 16 18 16 16 16 16 16 16 16 17 16 16 17 17 16 17 16 17 16 16 16 17 16 16 16 16 17 18 17 16 18 17 16 16 16 16 16 16 18 16 16 16 16 16 16 18 16 16 16 16 16 16 16 16 18 17 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 17 16 16 16 18 16 17 16 17 16 16 17 16 16 16 16 17 16 16 16 16 16 17 17 17 16 16 17 16 18 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 17 17 16 16 16 17 17 17 16 17 16 17 17 16 17 16 16 16 16 16 16 16 19 17 16 16 17 17 16 16 16 17 17 18 18 16 18 16 16 16 17 16 16 16 16 16 16 17 16 17 16 17 17 17 16 17 16 19 18 16 16 16 16 16 18 16 17 16 16 16 16 17 16 16 17 16 16 17 16 16 17 17 16 16 16 16 16 16 16 17 16 17 17 16 16 16 17 16 16 17 17 16 16 16 16 16 16 18 17 18 16 16 17 18 16 17 16 16 35 17 16 16 17 16 18 17 16 16 16 16 16 16 16 16 16 18 16 18 16 16 16 16 16 17 16 17 16 17 16 16 16 16 17 17 16 16 16 17 18 16 16 16 16 16 16 16 16 16 17 16 16 17 16 17 16 16 16 16 16 16 1 16 16 16 1 17 16 17 16 16 16 16 17 16 16 16 16 16 20 1 16 16 17 16 16 16 16 16 16 18 16 18 17 16 16 16 17 16 16 17 16 17 16 16 17 16 16 16 18 17 16 16 16 16 17 17 16 16 16 16 17 16 16 16 17 16 16 17 16 16 16 16 17 16 16 17 18 17 16 16 17 1 16 17 1 16 16 16 16 17 16 16 16 16 16 16 16 1 17 18 16 1 16 16 16 16 17 16 16 16 18 18 16 16 16 16 16 16 16 16 16 16 16 16 17 16 17 18 18 17 16 16 1 16 16 16 16 16 16 16 16 16 17 16 16 16 17 16 1 16 16 17 16 16 17 16 16 16 16 16 16 16 16 16 17 16 18 18 16 17 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 16 16 16 18 17 18 18 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 1 16 16 16 17 16 16 16 16 16 17 16 19 18 17 17 17 16 16 16 16 16 1 16 16 16 2 1 16 17 16 16 17 16 17 17 17 16 17 16 16 16 17 18 1 1 16 16 16 16 17 16 1 17 16 17 16 16 16 16 16 17 16 16 17 16 1 16 17 16 16 16 16 16 16 16 16 1 16 17 16 1 17 1 17 1 16 16 16 16 1 1 16 16 1 16 16 1 1 16 1 1 1 1 16 17 1 1 1 16 1 1 1 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,6106,4,1.1944530063233567,15,[1.265 1.287],[16 16 16 16 17 17 16 17 1 16 16 16 17 16 16 16 16 18 16 16 17 17 16 16 16 17 16 16 17 17 16 17 16 17 17 16 16 16 17 17 16 16 17 16 16 16 18 16 17 16 16 16 16 16 17 16 17 17 16 16 17 16 17 16 17 16 16 16 16 18 16 16 17 17 16 16 16 16 17 16 16 17 17 16 16 16 16 16 16 17 17 16 16 16 17 16 17 17 17 17 16 17 16 17 16 17 17 16 16 16 16 17 17 16 16 16 17 16 17 16 17 17 17 16 16 17 16 18 16 17 17 17 16 16 16 16 16 16 16 16 16 16 17 16 18 16 17 16 17 16 16 16 16 16 17 16 17 17 17 16 17 16 16 17 16 16 16 16 17 16 17 16 16 16 19 17 17 16 16 16 17 16 18 16 16 16 16 18 16 16 16 16 17 16 17 16 16 1 16 16 16 16 16 17 16 16 17 16 16 16 16 17 16 17 16 16 16 16 16 17 16 16 16 16 16 18 16 16 18 16 16 16 17 16 16 17 16 16 16 34 16 16 17 16 16 16 16 16 34 17 16 16 16 17 17 16 17 16 17 16 16 17 16 17 17 17 16 17 17 16 16 18 16 16 17 16 16 16 18 17 16 17 17 16 17 16 16 16 17 18 16 16 16 17 16 16 16 16 17 16 18 16 17 16 17 16 17 16 16 16 16 16 18 17 16 17 17 17 16 16 17 16 16 16 16 17 16 16 17 17 16 16 18 16 16 16 17 16 16 16 16 17 17 16 16 16 17 17 16 16 16 17 17 17 17 16 16 16 16 16 16 16 18 17 16 17 17 16 17 16 16 18 17 16 18 16 16 16 16 17 16 18 1 17 16 17 17 17 16 16 17 17 16 16 17 18 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 19 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 17 16 17 16 16 17 16 16 16 16 17 17 17 17 16 16 17 16 17 16 17 16 16 18 16 16 17 17 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 17 16 18 1 16 17 17 16 16 16 17 17 16 17 17 16 16 16 17 17 16 16 34 16 16 16 17 17 16 16 17 16 17 16 17 17 16 16 16 16 17 16 16 17 17 16 16 16 16 17 18 17 16 16 16 16 17 16 18 16 1 16 16 16 16 17 16 18 16 17 16 16 16 17 16 16 16 17 17 16 17 16 16 17 17 16 16 17 16 16 16 17 17 18 16 16 17 16 17 16 16 17 17 16 16 16 16 16 17 16 16 16 1 18 16 16 16 17 18 17 16 17 16 17 16 17 16 17 17 16 16 16 16 16 16 18 16 18 18 17 16 16 17 16 17 17 19 17 16 17 16 16 16 17 16 17 16 17 16 16 16 17 16 16 16 17 17 17 16 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 17 16 16 16 17 17 16 16 16 1 16 16 17 17 16 16 17 16 17 17 17 16 16 16 17 16 16 17 16 16 1 16 16 18 16 1 17 16 16 16 16 17 17 17 16 16 17 20 18 17 16 16 17 17 16 16 17 16 17 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 17 16 16 16 17 16 16 16 17 17 17 16 17 16 16 16 16 16 16 17 16 16 17 16 17 16 17 16 16 16 16 17 16 16 17 17 17 16 16 17 16 17 16 16 16 17 16 16 16 16 16 16 16 16 17 1 16 16 17 17 16 16 16 17 16 16 18 16 17 16 16 17 17 16 16 16 18 16 16 16 1 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 17 17 16 16 16 17 16 16 16 16 16 17 16 16 16 16 16 16 17 17 16 17 16 16 16 17 17 16 17 17 18 17 16 16 16 16 16 16 16 17 19 16 16 16 17 16 17 16 16 16 16 16 16 17 18 16 16 17 16 16 16 16 16 16 17 16 16 16 16 17 17 17 16 17 16 16 16 16 16 17 16 16 16 16 17 1 16 16 17 16 16 16 17 17 17 16 16 16 16 18 16 16 1 16 17 1 16 1 1 16 1 16 16 17 17 17 16 17 18 1 1 16 1 17 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7329,8,1.857401188156456,40,[1.256 1.272],[16 17 16 16 17 16 16 16 17 16 18 17 17 16 16 16 16 16 17 16 17 17 17 16 16 16 16 17 17 16 17 16 16 17 16 16 16 17 18 16 16 16 17 16 16 18 16 16 16 16 17 17 16 16 16 16 16 17 16 16 16 17 17 17 1 18 16 16 17 16 16 16 17 16 17 16 16 16 17 17 17 16 16 16 18 16 16 18 17 16 16 17 16 17 16 17 16 16 16 16 16 17 16 16 16 16 16 16 16 18 16 16 16 16 16 16 17 17 36 16 18 17 17 17 18 16 17 16 16 17 17 18 16 16 17 16 16 16 16 16 34 16 16 16 16 16 16 17 17 16 16 16 16 16 16 16 16 18 16 17 17 16 16 17 16 16 17 17 17 16 17 17 16 16 17 16 16 16 16 16 16 17 16 16 17 16 16 16 17 16 16 17 17 16 17 16 17 16 17 16 16 16 16 16 17 16 16 17 16 16 16 16 16 16 16 16 17 16 16 16 17 16 18 16 19 17 17 16 16 17 16 16 17 16 17 16 1 16 16 17 16 16 16 17 16 16 16 16 16 16 16 18 16 16 17 16 16 17 16 17 16 16 16 16 16 17 16 17 16 17 16 16 17 16 17 16 16 17 16 16 17 17 16 16 16 17 17 17 16 17 17 17 16 17 17 17 17 16 16 17 16 16 16 16 16 16 16 17 17 17 16 17 16 16 16 17 16 16 17 16 16 16 17 16 16 16 17 16 17 16 16 16 16 16 16 17 16 16 16 18 16 16 17 16 16 17 16 16 17 34 16 16 17 16 16 16 16 18 18 17 16 16 17 17 18 16 17 16 16 16 16 17 17 17 17 17 16 16 16 16 16 18 17 18 17 17 17 16 16 16 16 16 16 18 16 17 17 17 17 16 16 16 17 16 16 16 18 16 17 16 16 16 16 16 16 19 16 16 16 16 17 16 17 16 17 16 17 17 17 17 17 16 16 18 16 16 16 16 16 16 16 17 17 16 16 16 18 17 16 17 16 17 16 16 16 16 17 17 16 16 16 17 16 17 16 16 17 16 16 17 17 16 17 16 16 16 16 16 17 16 16 16 16 16 16 16 17 16 16 16 17 16 16 17 16 16 17 18 16 16 16 17 16 16 16 17 16 16 16 18 16 16 16 17 16 16 16 16 16 17 16 17 18 16 16 16 16 16 16 17 17 16 17 18 16 17 17 16 16 16 16 1 17 17 16 16 16 16 16 16 17 17 16 16 1 16 16 16 1 16 16 16 16 18 1 16 18 18 17 16 17 16 16 17 17 16 16 17 16 16 16 17 16 16 16 17 16 16 16 17 17 16 17 16 16 17 16 17 18 16 16 17 16 16 17 16 16 17 17 16 18 16 16 18 16 17 16 16 16 16 17 16 16 16 18 16 16 17 17 16 16 34 17 17 16 16 17 16 17 16 16 17 17 16 17 16 18 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 17 16 16 16 18 16 17 16 16 16 16 16 17 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 16 16 18 16 17 16 16 17 16 16 16 17 16 17 16 17 18 16 16 16 16 17 17 16 16 16 16 16 16 16 16 16 16 17 16 16 17 18 16 17 16 16 16 16 16 16 1 18 16 17 17 16 16 16 16 17 16 16 17 17 16 16 17 17 17 16 16 16 16 16 16 17 16 16 16 16 17 17 16 16 16 16 16 16 17 16 17 17 16 16 17 17 17 16 16 16 16 17 16 17 16 17 17 16 16 16 16 16 16 17 16 18 16 17 17 16 16 16 17 16 16 16 16 16 18 16 16 16 16 16 18 16 16 16 16 17 17 16 17 17 16 16 17 16 17 17 16 16 16 1 16 16 17 17 16 16 1 16 16 16 16 16 17 16 16 17 16 17 16 16 16 16 16 16 18 16 17 16 16 16 16 16 16 18 16 17 16 16 18 18 16 18 16 16 16 16 16 17 16 16 16 16 16 16 16 16 17 16 16 16 16 17 17 16 17 1 17 16 16 16 17 16 16 16 16 16 16 16 17 17 16 16 17 2 16 17 16 16 16 16 16 16 1 16 17 1 17 16 16 1 16 16 16 17 17 16 16 1 16 16 17 16 16 16 17 17 16 16 16 1 16 1 1 1 1 1 1 16 1 1 16 16 1 1 16 1 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7388,3,0.8018185525433373,10,[1.252 1.277],[16 16 16 17 16 16 18 17 17 16 17 16 16 16 16 16 17 16 16 16 17 16 17 17 18 16 16 16 16 16 16 17 17 16 17 17 16 16 16 17 16 16 17 17 16 17 17 17 18 16 1 17 16 17 17 16 17 16 17 16 16 17 17 16 16 17 16 16 18 17 16 16 17 16 16 17 17 17 16 17 16 16 18 16 16 17 16 16 17 16 17 16 17 17 16 16 16 16 17 16 18 17 17 18 16 16 17 16 17 16 16 16 17 16 17 16 16 16 16 16 16 16 17 16 16 16 16 17 18 16 16 17 16 16 16 16 17 16 17 16 16 17 16 16 16 16 16 16 17 17 16 17 16 16 16 16 16 16 17 16 16 16 16 17 17 16 16 16 16 16 16 16 16 18 16 17 16 16 16 16 17 16 17 17 16 16 17 16 16 17 16 16 17 16 17 17 17 16 16 17 17 16 17 16 16 17 16 16 16 16 17 16 16 16 16 16 16 16 16 17 16 16 16 19 16 16 17 17 16 17 16 16 17 16 16 16 16 16 16 16 16 16 17 16 16 17 16 16 16 16 17 17 16 18 16 17 16 17 17 16 16 16 16 17 16 17 17 17 16 16 16 16 17 17 17 17 16 16 16 16 18 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 19 17 16 16 16 16 16 16 16 16 17 17 16 16 16 17 18 17 17 16 16 16 19 17 16 16 19 16 16 17 16 16 16 34 16 17 16 16 16 16 1 16 16 16 16 17 16 16 16 16 17 16 16 17 17 17 16 17 16 16 16 16 16 17 17 17 16 16 16 16 17 17 16 16 16 16 17 16 17 16 16 17 16 16 16 16 17 16 16 17 17 16 16 16 16 16 16 19 17 16 16 16 17 18 18 16 16 16 16 16 17 17 16 16 18 17 16 17 16 16 16 16 18 16 16 17 16 17 16 16 16 16 16 16 16 17 16 1 16 16 16 17 16 18 17 16 18 18 17 16 16 16 16 17 16 16 1 16 16 16 16 16 17 16 19 16 16 16 17 16 16 16 16 16 16 17 17 17 17 16 17 17 16 16 17 17 16 17 16 16 16 16 16 16 17 16 18 17 16 19 17 16 17 16 16 16 16 16 16 17 17 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 16 16 16 17 16 16 16 18 16 16 16 18 17 17 18 16 16 16 16 16 17 16 16 17 17 16 16 16 16 16 17 17 16 16 16 16 16 16 16 16 16 16 16 17 16 16 17 17 16 16 16 17 17 16 18 1 16 17 17 16 17 16 16 17 18 16 16 16 16 16 16 17 1 17 17 16 16 16 18 16 16 17 16 16 17 17 16 17 16 16 17 16 17 17 17 16 16 16 16 17 16 17 17 16 16 16 17 16 16 16 17 16 16 16 16 16 16 16 17 16 18 17 16 16 17 16 17 17 17 1 16 17 17 17 16 16 16 17 16 17 17 16 16 16 16 16 17 17 16 16 16 18 17 16 16 16 16 16 16 16 16 17 16 16 17 16 18 16 16 16 1 16 16 16 16 16 16 16 16 16 16 17 18 18 16 16 16 16 16 16 18 16 17 16 16 16 1 16 18 16 16 16 16 17 17 16 18 17 16 16 17 16 17 16 16 16 16 16 17 16 17 16 17 16 19 18 16 17 16 16 16 17 16 16 16 17 16 16 16 16 16 16 16 16 16 17 16 17 16 16 16 16 16 16 16 16 17 18 16 17 16 16 17 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 18 16 17 17 16 16 16 1 16 16 1 16 16 16 16 16 17 16 17 16 17 17 18 16 17 16 16 16 17 16 16 16 16 1 16 16 16 16 16 17 16 16 16 16 16 16 16 19 16 16 17 16 16 16 16 16 17 17 17 16 16 16 17 16 16 16 16 17 17 17 16 16 16 16 17 16 17 17 1 16 16 16 18 18 17 16 16 17 16 16 16 16 17 16 17 1 16 16 17 16 16 1 16 17 16 17 17 16 17 16 1 16 16 16 1 16 16 16 16 16 16 16 16 16 1 16 16 17 16 18 16 17 16 16 16 16 1 1 17 16 16 16 16 16 17 17 16 16 1 16 1 16 1 1 1 1 16 1 1 16 16 16 1 1 1 1 1 1 18 1 1 16 1 16 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,1859,30,3.168293508160966,692,[2.184 2.279],[110 103 114 109 112 111 107 107 108 109 108 113 107 106 112 108 106 106 108 105 113 110 113 110 112 106 108 105 110 113 106 107 112 114 108 106 116 109 109 114 106 111 113 110 1 107 106 115 107 109 106 102 113 106 114 111 107 111 115 113 110 112 111 110 108 113 104 106 116 110 111 109 109 107 111 114 108 107 107 108 103 109 111 109 110 111 106 107 111 106 107 111 108 110 110 111 114 109 109 103 112 112 105 107 113 109 106 111 112 107 107 108 113 112 113 110 106 109 112 114 112 106 114 111 110 113 109 113 115 114 110 110 105 105 114 109 107 113 112 1 107 107 104 111 108 1 112 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,2398,30,3.0925918100384626,1343,[2.179 2.262],[109 107 107 110 107 107 105 109 110 106 108 107 110 107 110 103 108 109 106 106 113 109 114 107 108 110 109 116 109 108 113 108 114 110 104 109 107 112 110 112 111 115 105 109 113 108 105 109 112 104 109 111 107 114 105 105 107 111 114 106 110 112 106 110 106 108 107 113 110 116 113 114 110 110 113 116 111 109 103 114 109 106 112 108 111 110 103 111 111 106 111 109 115 109 111 109 112 109 109 111 111 112 114 105 112 115 112 111 110 115 115 107 110 108 116 104 109 103 109 104 107 109 108 103 114 110 111 109 108 116 116 107 114 106 107 109 106 111 1 105 113 109 108 111 1 1 111 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,5638,32,2.8833675039373987,4519,[2.196 2.313],[110 112 113 109 110 115 111 108 109 117 110 112 113 106 110 106 108 112 115 113 105 109 109 110 110 111 114 108 107 115 105 111 111 115 109 109 110 111 109 108 106 102 110 112 106 109 112 105 108 109 111 111 107 108 113 108 110 107 113 105 107 109 109 114 106 107 111 109 110 114 108 111 113 106 113 1 109 107 108 110 109 109 106 112 107 113 106 110 108 106 110 102 115 109 107 107 111 119 108 109 112 114 107 114 105 110 112 104 107 110 110 113 1 106 111 108 115 113 110 114 108 107 110 113 108 110 109 105 106 109 112 110 107 112 106 110 110 110 111 114 107 110 108 107 109 109 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,6949,28,2.8824957838479772,4998,[2.216 2.264],[112 107 110 108 113 112 112 108 112 109 108 107 112 110 110 104 107 105 110 111 113 117 105 115 109 108 111 106 106 114 109 106 113 105 116 111 112 109 105 109 106 111 110 116 116 102 106 107 113 109 109 107 106 110 108 108 114 116 109 112 111 110 116 110 110 111 107 104 109 108 106 105 108 109 113 108 111 110 108 108 109 111 105 109 108 104 110 111 113 111 111 106 106 113 115 107 109 113 109 108 107 116 106 108 111 106 107 106 114 105 114 113 113 109 106 106 108 103 106 110 111 110 113 114 109 108 108 109 107 111 111 109 106 111 108 113 114 113 105 107 110 111 113 1 1 107 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7077,13,1.8936728644150589,4749,[2.143 2.289],[108 107 113 108 111 109 108 109 110 113 107 110 108 113 110 109 108 115 108 106 112 114 109 109 112 106 105 110 112 107 104 113 111 102 106 108 112 108 113 110 114 109 113 110 116 112 108 108 114 114 109 112 112 110 115 113 105 111 108 110 106 106 106 111 104 115 108 109 106 105 110 111 108 104 109 116 109 1 106 109 111 110 106 107 106 106 111 113 109 113 111 110 109 104 115 112 109 110 109 112 110 108 114 120 103 109 105 111 112 113 1 105 105 106 110 110 112 109 107 102 112 115 111 109 107 109 114 111 108 109 1 109 108 108 109 112 104 109 107 108 105 110 112 103 1 109 1 1 1 112 1 108 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,1830,19,2.5597628721854853,3894,[6.358 6.954],[1011 978 970 998 946 1003 1002 978 1005 997 998 1006 1006 976 981 984 1],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,2437,19,2.530635296032208,4452,[6.309 7.021],[981 1003 950 1003 995 978 1008 1006 979 1006 974 1000 1002 1002 975 978],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,5647,19,2.5565815476444707,6617,[6.206 6.974],[999 972 978 999 953 976 974 1009 1000 1000 1004 1002 985 983 999 1006 1],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7072,14,2.4027914563839095,6844,[6.07 6.942],[993 1002 1005 1009 972 975 953 979 1003 1000 977 1006 1010 973 1004 978 1],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7095,19,2.344856749858898,6784,[6.32 7.083],[1013 978 1000 1005 999 977 1007 1000 1011 1001 972 969 1006 971 978 953],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,1834,16,2.290009781358324,4452,[14.808 15.602],[4004 3956 3959 3921],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,2140,13,2.1238914053536537,4781,[14.251 15.467],[3999 3962 3927 3951 1],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,6416,23,2.561132627016328,6940,[14.384 15.461],[3960 4002 3917 3959 1 1],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7408,21,2.5634944350535047,7111,[14.071 15.292],[3955 3966 3921 3997 1],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-920113593,1500,7245,19,2.157652492863589,7367,[14.705 15.661],[3961 3918 3954 4006 1],40
