[run number],birds-dispersal-distance,habitat-patch-size,birth-rate-birds,world-width,world-height,initial-population,max-birds-species,death-rate-birds,migration-rate-birds,Video,prob-frag,Deforestation-at-time,end-time,Migration0-at-deforestation,deforestation-type,birds-behavior,replacement-rate,random-seed,[step],birds-at-deforestation,calc-number-of-species,calc-shannon-diversity,count birds,mean-free-path,find-cluster-sizes,siminputrow
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,13360,15,2.284091304098108,14402,[2.201 2.253],[110 117 109 108 112 111 110 112 105 108 107 109 105 110 111 105 108 104 109 105 105 113 113 113 109 109 107 108 116 113 106 108 117 106 107 108 106 106 112 109 113 109 108 110 113 107 114 106 113 107 108 109 108 110 112 113 111 112 108 1 115 110 111 112 110 107 106 110 108 110 111 108 114 110 108 115 106 108 109 104 107 108 107 105 107 107 108 110 105 1 109 110 109 105 112 109 103 108 110 113 110 108 107 112 107 109 110 107 114 112 112 109 110 1 108 108 109 107 115 114 111 112 113 110 1 112 109 106 106 1 112 109 107 109 107 111 103 107 110 113 112 112 110 106 107 114 109 112 116 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,12093,19,2.5862614608373433,13455,[6.25 6.99],[976 1003 976 971 973 1005 1007 1006 978 955 973 1002 1006 1004 1006 996 1 1 1],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,12180,21,2.529333238367333,13523,[6.276 7.156],[967 1008 997 981 1003 1000 1005 1001 978 976 977 1007 1005 981 1001 952 1],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,12745,18,2.385991781093022,13904,[6.195 6.911],[975 998 981 1006 976 1007 1005 1001 1002 984 1005 999 976 947 1001 975 1 1],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,13172,16,2.112311021540382,14342,[6.381 6.758],[1010 972 976 997 1004 1000 947 1007 1001 976 998 1005 1004 981 978 982 1 1],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,13295,12,1.5957954141765611,14684,[6.215 6.995],[1006 1006 999 978 1009 974 971 980 1004 947 979 1001 1008 1007 970 1001],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,12896,19,2.359887929924135,13415,[13.819 15.866],[3921 4000 3960 3958 1],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,13097,14,2.242196376560417,13580,[15.074 15.615],[3954 3924 3957 4003 1 1],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,13644,15,2.4512378927425376,13859,[14.228 14.984],[3953 3914 3965 4008],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,14085,15,2.2968014559396885,14299,[14.508 15.394],[4004 3967 3960 3907 1 1],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,-1381557526,1500,14184,10,1.9331596084315392,14707,[14.258 15.625],[3952 3926 4003 3959],40
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,11287,35,3.1196091431805253,975,[1.271 1.288],[16 16 16 17 16 16 16 16 18 17 16 16 17 16 16 18 16 16 16 16 17 17 16 16 17 17 16 16 16 16 16 16 16 18 17 16 16 16 17 16 16 1 17 1 1 17 17 16 16 16 16 16 16 16 16 16 16 17 18 17 16 16 17 16 16 16 17 18 17 16 16 17 16 17 16 16 16 16 16 16 16 19 17 18 17 16 16 18 16 16 17 16 16 16 17 16 16 16 18 16 17 17 16 17 16 16 16 16 17 16 16 16 16 17 16 17 17 16 18 16 16 19 17 17 16 16 16 16 16 16 17 16 17 16 16 17 16 16 16 16 18 16 16 17 16 16 16 17 16 16 16 16 16 16 18 16 18 16 16 17 16 17 16 16 16 17 17 17 16 16 17 16 16 16 16 16 16 16 17 16 16 17 16 16 16 17 18 16 16 17 16 16 18 16 16 16 16 16 16 17 16 16 16 16 16 17 17 16 17 16 16 16 16 16 17 16 16 17 17 16 16 17 16 16 16 18 16 16 17 16 16 16 16 17 16 16 17 17 16 18 16 16 17 16 18 16 16 17 17 16 17 17 17 16 16 17 16 17 17 16 18 16 16 16 16 17 16 16 16 16 17 16 17 18 16 16 17 16 16 17 16 16 16 16 16 17 17 16 17 17 16 16 16 16 16 16 17 16 16 17 17 17 17 16 17 17 17 16 17 16 16 16 16 16 17 16 17 16 16 16 17 17 16 19 16 17 16 16 16 17 16 16 17 18 16 16 16 16 16 16 17 17 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 17 16 16 16 16 16 18 17 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 18 16 16 16 16 17 17 16 16 16 1 18 17 16 16 16 17 16 35 17 35 16 17 16 17 16 16 16 16 17 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 16 17 17 16 16 16 16 16 16 17 16 16 17 16 16 16 17 17 17 16 16 16 16 16 16 19 16 16 17 17 17 17 17 16 17 16 16 16 16 16 16 17 16 16 16 16 18 16 18 18 18 16 17 17 16 16 16 16 16 17 16 16 16 16 17 16 16 16 18 16 17 16 17 16 16 16 17 17 17 16 16 17 16 16 17 16 16 16 18 16 17 16 16 16 16 16 17 16 16 17 16 16 16 16 17 16 16 17 17 16 17 16 16 16 16 16 16 16 17 17 16 16 16 17 16 16 18 36 16 16 19 17 16 17 16 16 16 16 16 16 16 18 18 17 16 17 18 17 16 16 16 16 19 16 16 18 16 16 17 16 16 16 17 17 16 18 16 16 16 16 16 16 16 18 16 16 17 1 16 16 17 16 16 17 16 16 16 16 17 17 16 17 16 16 16 17 16 16 16 16 16 17 16 16 16 17 17 16 16 17 16 17 16 17 16 17 16 16 18 16 16 18 17 16 17 16 17 16 16 16 16 18 18 16 16 16 16 17 16 16 16 17 16 16 16 16 17 16 16 16 17 16 16 17 17 17 16 16 16 17 16 16 16 17 18 16 18 16 16 17 16 16 16 18 17 16 16 16 16 16 16 16 17 16 17 16 16 16 18 17 16 16 16 16 16 17 17 16 16 16 16 17 17 17 17 16 17 17 16 17 18 17 16 16 16 1 16 17 16 1 17 18 17 16 16 17 16 16 16 16 17 16 16 16 16 18 16 1 16 16 16 16 17 17 1 16 17 16 17 17 16 16 16 17 17 16 17 16 16 17 16 17 16 17 16 16 16 17 16 16 17 16 18 16 16 16 17 17 16 16 18 16 17 16 16 16 17 17 16 16 16 17 17 16 16 16 16 17 16 16 16 16 16 17 17 16 16 16 16 17 17 16 16 16 16 18 16 16 16 16 16 16 16 1 16 16 16 17 16 16 1 17 16 16 16 16 16 17 16 16 16 17 16 17 18 16 16 16 16 16 16 17 16 17 16 17 16 16 16 16 17 16 16 16 16 16 16 17 17 16 16 16 16 18 17 16 1 16 16 17 16 16 16 17 16 16 16 17 19 17 16 16 17 17 17 16 16 16 16 17 16 17 1 16 1 17 16 1 1 16 18 16 16 16 16 16 16 16 16 16 17 16 16 16 1 16 1 1 1 1 1 1 1 16 1 1 16 1 1 1 2 1 1 1 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,11875,46,3.028701869875439,3183,[1.258 1.296],[16 16 16 17 16 16 16 16 16 16 17 16 16 16 17 18 16 16 16 17 16 16 16 17 17 16 17 16 19 16 18 16 16 16 16 17 17 16 17 16 17 16 18 17 16 16 16 16 18 17 16 16 16 16 17 16 16 17 16 16 16 16 17 16 16 16 16 16 16 16 16 17 18 17 35 16 16 16 16 16 16 16 17 16 18 16 17 16 16 17 16 16 16 17 16 16 16 16 18 16 18 17 16 16 16 16 17 17 17 16 16 17 16 17 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 16 16 18 16 16 17 16 16 16 16 17 17 17 16 17 16 17 17 17 16 16 16 16 16 16 16 16 17 16 17 16 16 17 16 16 17 16 17 18 17 17 16 17 16 16 16 16 17 16 18 16 16 17 16 19 17 16 16 16 17 17 16 18 16 16 16 17 16 17 16 16 16 18 16 16 16 16 16 16 16 17 16 17 16 16 17 17 18 16 16 17 16 16 16 16 17 16 16 16 17 16 18 16 16 17 16 17 16 17 17 16 16 17 21 16 16 16 16 16 16 16 18 17 16 16 17 17 17 16 17 16 17 16 17 17 16 16 16 16 16 17 16 16 16 17 16 18 17 17 16 16 17 16 16 16 16 16 16 18 16 18 16 16 16 17 17 17 17 18 16 16 16 16 16 16 17 16 16 17 16 16 16 18 16 16 17 17 18 16 16 16 16 16 17 16 16 16 16 16 17 16 16 16 16 17 18 17 16 16 16 16 16 17 18 16 16 17 16 16 16 16 17 16 17 16 16 18 16 17 16 17 17 17 16 16 16 35 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 1 16 16 17 16 16 16 16 16 16 16 17 16 19 18 17 16 16 19 16 17 16 16 17 16 16 17 17 17 17 16 16 16 16 17 17 17 16 17 16 17 17 16 16 18 16 16 17 16 16 17 1 18 17 16 16 16 18 17 16 16 16 16 16 16 16 17 16 16 16 17 16 16 16 17 17 16 17 16 16 16 1 16 17 16 16 16 16 16 16 17 16 17 17 17 16 16 16 18 16 16 16 16 16 17 17 16 16 19 16 18 17 16 16 16 16 16 16 17 16 17 16 16 17 16 17 16 16 16 17 17 16 17 16 16 16 16 16 18 17 16 16 17 16 16 16 16 18 16 18 16 16 17 16 16 16 16 17 16 17 16 16 17 16 16 16 17 17 16 18 16 16 16 16 16 16 17 16 16 16 16 16 17 16 16 16 16 17 16 17 16 17 16 16 16 16 16 16 16 17 16 16 16 16 17 16 16 17 16 16 17 16 17 16 16 18 16 16 16 16 16 16 16 16 16 16 16 16 17 16 16 16 18 16 19 16 16 16 16 16 16 16 16 16 17 16 16 16 17 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 16 16 17 16 17 16 18 16 17 16 17 17 16 18 16 16 17 17 18 17 16 16 18 16 18 17 17 16 16 16 17 17 16 16 16 17 16 16 16 17 16 16 16 16 17 17 16 16 16 17 17 16 16 16 17 16 16 16 17 16 16 19 16 16 16 16 1 16 16 16 16 16 16 16 16 16 17 16 16 16 17 16 17 16 16 16 16 16 16 16 16 17 16 16 16 17 16 16 16 16 18 16 16 16 17 16 1 17 17 16 16 16 16 17 18 16 17 16 17 16 17 16 17 16 17 16 17 16 16 16 16 16 16 17 17 16 16 16 16 17 16 16 17 17 16 16 17 16 16 16 16 16 16 16 16 16 17 16 17 18 16 16 16 16 16 16 18 16 16 17 17 16 17 17 16 16 16 16 16 16 16 17 16 16 16 16 17 16 16 16 16 18 16 16 17 16 1 17 16 18 16 17 16 16 16 17 16 17 16 16 16 18 17 16 16 16 16 18 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 17 16 17 16 16 17 16 16 16 17 16 17 1 16 16 16 16 16 16 16 16 1 16 16 17 16 16 17 16 16 16 17 16 16 16 16 17 16 16 16 16 16 16 16 16 18 16 16 16 16 16 16 16 16 16 17 16 16 17 17 16 16 18 16 16 16 16 1 1 16 1 17 16 16 17 1 17 17 17 1 16 16 16 18 16 1 1 16 16 1 1 16 1 16 1 1 1 1 1 1 16 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,13119,26,2.621510996151287,11715,[1.267 1.278],[16 18 16 17 17 17 16 17 16 16 17 16 17 16 16 16 17 16 17 16 16 18 17 17 16 16 16 16 17 17 16 16 17 16 16 16 16 16 17 16 16 16 16 17 16 16 16 16 16 17 16 16 16 17 17 17 16 17 1 16 16 17 17 17 16 16 16 17 17 18 16 16 17 16 17 17 16 16 16 18 16 16 16 17 17 18 17 16 16 16 16 16 16 16 16 16 16 17 17 17 16 17 16 16 16 17 16 17 17 16 18 17 16 16 17 16 16 17 16 16 17 16 16 16 16 16 17 18 17 17 17 16 16 16 17 17 17 16 16 16 16 16 16 16 16 16 17 16 16 16 16 17 16 17 16 16 16 16 17 16 16 17 16 16 16 16 16 18 16 16 16 18 18 17 16 16 16 16 18 17 17 16 16 17 16 16 16 16 16 16 18 17 16 16 16 16 16 16 16 16 16 16 16 17 16 17 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 16 16 16 17 16 16 16 16 18 16 16 16 16 17 16 17 16 17 17 16 17 17 18 17 16 18 16 16 17 16 17 16 16 16 17 16 16 17 16 16 17 16 16 16 16 17 17 16 16 18 16 16 16 17 16 17 16 16 18 17 16 16 16 16 16 16 16 18 17 16 17 16 16 18 16 18 16 17 17 16 16 16 17 18 18 16 16 16 17 17 16 16 16 16 16 16 16 16 16 16 16 17 17 16 18 16 16 16 17 16 17 16 16 16 16 16 17 16 17 16 16 17 17 16 16 18 16 16 16 17 16 16 16 16 17 16 16 17 17 16 16 16 16 18 18 18 16 16 17 16 18 17 16 16 16 17 16 16 17 18 18 17 16 16 16 16 16 18 17 17 17 16 16 16 17 16 16 16 16 16 16 16 16 17 16 16 17 16 17 16 17 16 16 16 16 17 16 16 16 16 17 16 17 16 16 18 16 16 16 16 17 17 16 16 16 16 18 16 16 16 17 16 16 16 16 16 16 16 16 17 16 17 16 16 17 16 16 16 16 17 16 16 17 17 17 16 16 16 17 16 17 16 16 16 18 16 16 17 17 17 18 17 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 1 16 17 16 16 16 16 16 16 17 16 16 16 16 18 17 16 16 19 16 16 17 16 16 17 16 17 16 16 17 16 17 17 16 16 17 16 16 16 17 16 17 16 16 16 17 16 16 17 16 17 16 16 16 16 17 16 16 17 16 16 17 16 16 17 16 17 16 17 16 17 17 17 16 16 16 16 16 16 16 17 17 16 16 17 18 16 16 18 17 16 18 16 18 17 16 16 16 16 16 16 16 17 16 16 16 18 17 16 16 16 17 16 16 16 16 16 16 16 18 16 17 16 16 17 16 16 16 16 16 16 17 17 16 17 16 16 16 16 16 16 17 16 17 16 17 17 16 17 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 1 16 17 16 17 18 16 16 16 18 16 16 16 16 16 16 16 16 16 16 16 18 16 17 16 16 16 17 17 16 16 17 17 17 16 17 16 17 16 16 16 16 16 16 16 16 17 16 16 16 16 17 16 16 16 16 17 16 18 16 17 16 16 16 17 18 16 16 16 18 16 16 17 16 16 16 16 17 17 16 16 17 16 17 16 17 18 16 16 18 17 16 16 17 17 16 16 16 17 16 16 16 17 17 16 16 16 18 16 16 16 16 17 16 16 16 17 16 17 17 16 16 16 16 16 17 20 18 16 16 17 16 17 16 16 16 18 16 18 16 16 16 16 16 16 17 16 16 16 17 17 16 16 16 17 16 16 16 1 16 16 18 16 17 16 16 17 17 16 16 16 17 17 16 18 16 17 16 16 16 16 16 17 16 16 18 17 17 1 1 16 1 16 17 16 16 16 16 16 16 16 18 16 16 16 16 1 17 17 16 16 16 16 16 16 16 16 16 16 16 16 1 16 16 16 18 16 17 16 1 1 16 17 16 16 16 16 16 16 16 16 16 17 1 16 16 16 16 17 16 16 17 16 16 16 16 17 17 18 17 17 16 16 16 17 16 16 16 17 16 16 17 16 16 16 16 17 16 16 16 16 17 1 18 16 16 16 3 17 1 16 17 1 1 17 1 16 16 17 17 18 17 1 1 16 17 16 1 1 17 16 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,13456,17,2.4501162556996365,12498,[1.251 1.273],[17 16 16 17 17 16 16 16 17 16 16 16 16 1 16 16 16 17 16 17 17 17 17 16 17 16 1 17 17 16 16 16 17 16 17 17 16 16 16 16 16 16 16 18 16 16 16 17 18 16 16 16 16 16 16 17 17 16 16 17 16 17 17 16 17 18 16 17 17 16 17 16 16 17 16 16 16 17 16 17 16 17 17 16 17 17 16 18 16 16 16 16 17 16 16 16 16 16 16 17 16 17 16 16 16 18 16 16 16 18 16 16 19 17 17 16 16 16 16 17 17 16 16 16 17 17 17 16 17 16 17 17 16 16 17 17 16 18 16 17 16 16 16 16 16 17 16 16 18 17 16 16 17 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 17 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 17 16 17 18 17 16 16 16 16 17 16 16 16 16 16 16 16 16 18 16 16 18 17 16 16 16 16 16 17 16 18 17 16 16 16 16 16 16 16 16 16 17 16 16 16 16 18 16 17 16 16 17 17 16 16 17 16 17 17 16 16 16 16 16 16 16 16 16 17 18 17 16 16 17 16 16 17 17 16 16 16 16 16 16 17 16 16 16 17 17 17 16 17 16 16 16 16 16 17 16 17 16 17 17 16 17 16 17 17 16 16 16 17 17 17 16 16 16 17 16 16 16 16 16 17 16 16 17 16 17 16 16 18 16 16 17 16 16 16 17 16 18 1 16 17 17 16 16 16 17 16 17 16 16 16 17 16 17 16 16 17 17 16 17 18 16 16 17 17 16 17 16 16 16 16 16 16 17 17 17 17 16 16 16 16 17 20 17 16 16 18 16 16 16 18 17 17 17 17 17 16 16 16 16 16 17 16 17 17 16 16 16 16 16 16 17 16 16 16 16 17 16 16 19 16 16 16 16 16 16 17 16 18 16 16 16 17 16 17 16 16 17 16 17 16 17 16 16 16 16 16 19 16 16 16 16 1 17 17 17 16 16 17 16 16 17 16 16 16 16 17 18 16 17 16 16 17 16 16 16 16 16 16 18 16 16 16 17 17 16 16 16 16 17 16 18 18 16 17 16 16 16 16 16 17 16 16 17 17 16 17 17 17 16 16 16 16 16 17 16 16 16 16 16 16 16 17 16 17 16 16 17 16 16 16 17 16 17 16 16 17 1 16 16 16 16 17 16 16 16 16 16 16 16 16 18 16 16 16 16 18 16 16 16 16 17 16 17 18 16 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 17 16 16 17 16 18 18 16 17 17 17 16 16 17 16 16 16 16 17 16 16 16 17 16 16 16 17 16 16 16 16 16 16 16 17 16 17 16 16 16 17 16 16 16 16 16 16 16 18 1 16 16 16 18 16 17 17 17 16 18 16 17 16 16 18 17 18 16 16 16 16 16 16 16 16 16 16 17 16 17 16 17 17 16 16 16 16 16 16 16 16 16 18 16 16 18 17 16 17 1 16 16 16 16 16 17 16 16 18 16 16 16 16 16 16 16 16 17 16 17 16 16 16 16 17 16 17 16 16 17 16 16 16 16 17 17 16 16 16 18 18 16 17 16 16 16 16 16 16 17 17 16 16 17 16 1 16 1 16 16 16 17 16 17 17 16 17 17 16 16 16 16 17 16 16 16 16 16 16 19 18 17 16 17 16 16 16 18 16 17 18 16 16 16 16 17 17 17 16 16 16 16 16 16 16 17 17 16 16 19 16 17 17 16 16 16 16 16 16 1 16 16 16 17 16 16 17 16 17 17 16 16 17 16 16 17 17 16 17 16 16 16 16 16 1 16 17 16 16 16 17 17 16 16 1 16 16 17 16 16 16 17 17 16 16 16 16 17 16 16 16 16 16 16 16 17 17 16 16 16 1 16 17 16 1 16 16 16 16 17 16 16 1 16 16 16 18 16 16 16 16 16 16 17 16 16 1 16 16 16 16 17 17 17 1 16 16 16 18 16 17 17 17 16 18 16 16 17 16 17 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 17 1 17 16 16 16 16 17 16 16 16 17 16 1 16 17 16 17 16 16 16 16 16 1 16 16 1 18 1 16 18 18 16 17 1 16 16 17 17 16 1 1 16 16 1 16 1 16 16 16 16 16 16 1 16 1 16 1 16 16 16 16 16 16 16 1 16 16 1 1 16 1 1 1 1 1 1 17 1 1 1 16 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,13843,14,1.7505238240392478,13192,[1.269 1.283],[16 17 16 16 16 16 16 19 16 16 18 18 16 17 16 16 16 16 19 16 17 17 17 16 16 16 16 17 16 16 16 17 16 16 17 16 16 16 16 16 16 17 16 16 16 17 16 17 16 16 16 16 16 16 16 16 19 16 16 16 16 17 17 16 16 17 16 16 17 17 16 16 17 16 16 18 17 16 16 16 16 35 16 16 16 17 17 16 16 16 18 16 16 16 16 16 16 16 17 16 16 17 17 16 16 16 16 16 16 17 17 16 16 16 17 16 16 17 17 16 16 16 17 17 16 17 16 16 16 18 16 17 17 16 17 16 16 16 17 17 16 17 17 16 16 16 16 16 18 17 17 17 16 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 16 17 17 16 16 16 17 17 17 17 16 1 17 16 16 16 17 16 16 16 16 17 16 17 16 17 18 16 17 16 16 17 16 17 16 16 16 16 16 17 16 16 16 17 16 17 16 17 17 16 16 16 16 18 16 17 16 17 17 17 16 16 16 16 17 16 17 16 16 18 16 18 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 16 16 17 16 17 16 16 16 16 17 16 18 16 17 16 16 17 16 16 16 18 16 17 16 17 16 17 16 17 17 16 17 16 16 17 16 16 17 16 18 17 16 16 16 17 16 17 16 16 17 16 16 18 16 17 16 16 16 17 17 17 17 18 17 16 17 16 16 16 16 16 18 17 16 1 18 17 16 16 17 17 18 16 16 16 16 17 16 16 16 17 16 16 16 17 17 16 16 16 16 17 16 18 16 17 16 16 16 17 16 16 17 16 17 16 16 16 16 17 18 17 17 16 16 17 17 16 16 16 16 16 16 17 18 16 16 17 16 16 16 17 16 18 19 18 16 16 16 18 17 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 17 16 18 16 16 17 16 17 17 16 17 17 16 17 18 17 16 16 18 17 17 16 17 17 16 16 17 17 16 16 16 17 17 16 16 16 16 16 18 2 16 17 16 16 17 16 16 16 16 16 16 16 16 17 17 16 17 16 18 17 16 17 16 16 16 16 17 17 16 18 16 17 16 16 17 16 17 17 16 16 17 17 16 16 16 16 17 16 16 16 16 16 16 17 16 16 16 16 16 16 16 16 17 16 17 16 16 16 16 16 17 17 17 35 18 17 16 17 16 16 17 16 16 17 17 16 16 17 17 16 16 16 17 17 16 16 17 16 1 16 16 16 16 17 16 17 16 16 16 18 16 16 16 17 17 16 16 21 17 17 16 17 16 16 17 16 16 16 17 16 16 17 17 16 16 16 16 18 16 16 17 16 16 16 16 16 16 16 17 17 16 16 16 17 17 16 17 16 16 16 16 16 16 16 16 16 16 17 16 16 16 16 16 17 16 1 17 17 17 17 17 17 16 16 16 16 16 17 16 18 16 17 17 16 16 17 16 16 16 1 16 16 17 16 16 17 17 17 16 16 17 16 16 16 16 17 16 17 17 16 16 16 17 16 16 16 17 16 16 16 16 16 17 17 17 16 16 17 17 16 16 16 16 16 16 16 16 16 16 18 17 1 17 16 17 18 16 16 16 16 16 17 16 17 17 16 16 17 16 16 17 16 16 17 16 17 16 16 16 16 16 16 1 1 17 16 16 16 17 17 16 16 16 17 16 16 16 16 16 16 16 17 17 17 18 16 16 16 16 16 16 16 16 16 16 18 16 16 17 17 17 16 17 17 16 17 16 16 16 16 18 17 1 17 16 16 18 16 16 17 16 16 16 16 16 16 17 18 16 17 16 18 17 16 16 17 16 17 17 19 16 17 16 16 16 16 16 16 17 16 16 16 1 16 16 16 16 17 16 18 17 16 16 16 16 16 16 16 18 16 16 16 16 17 17 16 16 16 1 16 16 17 17 16 16 16 16 17 16 16 16 16 16 17 17 16 16 17 17 17 16 17 16 17 16 16 16 16 17 16 17 1 16 16 16 16 17 17 17 1 16 16 17 16 16 1 16 16 16 1 16 16 16 16 16 16 16 16 16 16 16 16 16 16 17 16 1 17 16 16 16 17 16 16 16 17 16 16 18 17 16 16 16 16 16 1 1 16 16 1 1 16 17 1 16 1 1 1 1 1 1 1 1 16 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,10570,29,2.880249893908381,11452,[2.178 2.26],[110 107 111 111 110 114 108 112 110 112 107 114 110 111 105 107 116 110 113 113 110 113 106 114 111 112 110 113 104 110 110 109 109 109 111 108 112 108 109 112 110 113 111 112 108 111 109 107 108 113 111 112 113 109 108 113 115 105 107 110 116 114 113 109 110 111 103 109 107 106 109 113 110 109 111 109 115 113 114 106 114 106 110 102 108 107 105 110 105 111 112 107 112 106 110 106 113 109 112 116 108 109 106 110 107 105 108 110 107 113 109 108 111 108 109 115 109 111 109 109 110 106 106 106 106 106 110 104 106 108 109 1 109 109 109 106 108 111 111 109 114 1 111 1 111 1 110 106 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,BirthSelection,0.3,2010540766,1500,11020,25,2.922410894267917,11690,[2.246 2.3],[105 108 116 112 107 108 110 112 108 111 106 110 110 110 112 109 115 113 111 111 111 111 109 108 107 108 108 113 110 109 111 120 109 106 110 115 109 105 108 108 104 109 106 109 106 109 109 110 108 111 108 108 107 108 110 107 106 113 116 106 1 110 106 108 106 114 108 111 107 112 112 108 109 109 107 108 109 106 1 111 110 112 109 109 111 110 108 113 114 107 114 117 112 109 111 108 111 110 110 103 114 107 111 112 110 109 105 112 112 107 103 111 111 106 107 110 113 103 111 102 108 110 106 113 110 113 111 109 107 117 109 110 111 114 111 112 109 110 110 105 110 108 112 111 107 1 110 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],7
