"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf06_hpf3-61_dd1-3_lambda2_Migrat"
"05/19/2021 18:53:01:799 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","Migration0-at-deforestation","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"25","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1424","25","2.2269919502762323","1321"
"27","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1392","21","2.0987283380583195","1238"
"52","0.6","2","1.1","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1387","25","2.978123561529615","477"
"22","0.6","2","1.1","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1407","23","2.3878502006244027","1453"
"51","0.6","2","1.1","false","0.001","Hierarchical","9","1","100","0","300","1600","0.3","false","1600","1318","22","2.8077354914251296","474"
"40","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1419","27","2.107187563723075","1577"
"38","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1290","27","2.2389694371925457","1327"
"35","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1341","25","2.2468702611242537","1440"
"32","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1350","18","1.8230495017568127","1454"
"37","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1413","25","2.421586098840401","1477"
"31","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1424","29","2.5394765460220574","1437"
"34","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1470","21","2.0366075770259835","1437"
"39","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1353","17","1.5665131169847115","1498"
"36","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1327","21","2.1239279194844634","1413"
"33","0.6","2","1.1","false","0.001","NoSelection","61","1","100","0","300","1600","0.3","false","1600","1358","21","2.3155367896703445","1476"
"66","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1359","23","1.6709237541980044","1268"
"65","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1321","19","1.962008483551956","1358"
"62","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1347","17","1.9730623001512981","1442"
"64","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1391","17","2.0034748329727194","1334"
"63","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1432","18","1.8701169722780548","1302"
"61","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1406","18","1.8712759963823222","1398"
"67","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1340","27","2.1714025976899505","1274"
"68","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1275","18","1.7909982895701404","1334"
"69","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1397","25","1.903024312155245","1332"
"70","0.6","2","1.1","false","0.001","Hierarchical","29","1","100","0","300","1600","0.3","false","1600","1399","18","1.8537327244575907","1357"
"73","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1318","23","1.650670654611803","1418"
"72","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1290","10","0.7235083837206369","1448"
"74","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1294","20","2.0776066598456104","1436"
"71","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1366","16","1.630973943240861","1475"
"77","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1432","23","2.0640354781703887","1411"
"75","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1380","17","1.4889198846925926","1494"
"76","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1329","17","1.643038718523381","1492"
"78","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1366","16","1.3916102483860737","1413"
"79","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1400","14","0.6097162594901218","1412"
"80","0.6","2","1.1","false","0.001","Hierarchical","61","1","100","0","300","1600","0.3","false","1600","1306","13","0.9796691926520538","1535"
"121","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1460","6","1.5859381097594958","37"
"123","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1478","7","1.6887261191398746","34"
"122","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1385","6","1.6166596696897637","28"
"125","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1477","6","1.6731183626432506","14"
"124","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1479","9","1.9332155164506888","44"
"126","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1477","7","1.8481022126962021","30"
"127","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1561","10","2.1965743754829754","28"
"128","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1524","9","1.9010846239751749","47"
"130","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1530","4","1.366158847569202","20"
"129","0.6","2","1.2","false","0.001","NoSelection","3","1","100","0","300","1600","0.3","false","1600","1432","10","2.0929895990572884","31"
"131","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1521","26","2.7397198568558836","783"
"132","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1507","22","2.8560396653541744","798"
"133","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1450","26","2.9384428802206055","792"
"134","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1433","26","2.7228216623328967","849"
"135","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1459","30","3.0204196252263795","823"
"137","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1509","23","2.93900367426782","622"
"136","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1546","22","2.8785588655595227","643"
"138","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1404","26","2.985063912839654","506"
"140","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1596","25","2.742026042334512","635"
"139","0.6","2","1.2","false","0.001","NoSelection","9","1","100","0","300","1600","0.3","false","1600","1429","23","2.583405396438591","786"
"87","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3111","40","3.0178856069026914","1970"
"83","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3071","31","2.8402485933551915","2127"
"88","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3072","34","2.8891491098198943","2089"
"86","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3039","34","2.755492230888944","2171"
"82","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3136","36","2.8250036537657137","2032"
"89","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3083","35","2.6577520397196244","2179"
"85","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3104","37","2.860687632484448","2159"
"81","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3115","35","2.8856290408288987","2161"
"141","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1519","25","2.429452850910986","1423"
"90","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3084","39","2.904672125055532","2167"
"142","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1493","18","2.2758476962598877","1595"
"84","0.6","2","1.1","false","0.001","BirthSelection","3","1","100","0","300","1600","0.3","false","1600","3061","32","2.6515741247459883","2193"
"144","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1523","25","2.3169623206296897","1476"
"146","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1477","24","2.34130389116878","1481"
"143","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1486","29","2.476435746491667","1388"
"145","0.6","2","1.2","false","0.001","NoSelection","29","1","100","0","300","1600","0.3","false","1600","1501","30","2.5552885715714893","1450"
"91","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3067","19","2.385684396137297","3301"
"96","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3098","15","2.232059178122026","3277"
"93","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3112","21","2.5180193927668446","3216"
"97","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3069","18","2.5732494737503777","3255"
"100","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3123","13","1.9792806434141588","3211"
"99","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3088","18","2.425840042268188","3230"
"98","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3093","16","2.4101048991405936","3284"
"94","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3072","19","2.522810203392466","3315"
"92","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3099","21","2.586616936337343","3278"
"95","0.6","2","1.1","false","0.001","BirthSelection","9","1","100","0","300","1600","0.3","false","1600","3075","24","2.6438340106042353","3247"
"105","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3107","18","1.964669121154026","3354"
"107","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3094","13","1.7954826881749295","3397"
"104","0.6","2","1.1","false","0.001","BirthSelection","29","1","100","0","300","1600","0.3","false","1600","3091","16","2.2395816948914824","3325"
"161","0.6","2","1.2","false","0.001","Hierarchical","3","1","100","0","300","1600","0.3","false","1600","1400","7","1.6963659864523737","24"
