[run number],birds-dispersal-distance,birth-rate-birds,world-width,world-height,initial-population,max-birds-species,death-rate-birds,migration-rate-birds,Video,prob-frag,Deforestation-at-time,end-time,Migration0-at-deforestation,deforestation-type,birds-behavior,replacement-rate,random-seed,[step],birds-at-deforestation,calc-number-of-species,calc-shannon-diversity,count birds,siminputrow
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1839773191,1500,0,39,2.8351277985507037,15051,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1839773191,1500,0,51,3.0022045211516075,16270,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1839773191,1500,0,36,2.750481206963098,17968,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1839773191,1500,0,29,2.5461265483139077,19004,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1839773191,1500,0,32,2.852088733310488,19232,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,42,2.8493633346645613,6650,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,41,2.7943152874015635,9077,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,39,2.7895346594605837,12958,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,43,3.0611842888610816,14551,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,31,2.5504467892116596,15212,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,45,3.0321326452005137,15537,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,44,2.752652399180506,16011,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,37,3.1527767797616426,18123,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,36,2.566693753357035,18734,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1512988473,1500,0,22,2.322341741847474,18993,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,39,2.8730127719715837,6388,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,54,2.9289440752588884,9157,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,41,2.8767878918446734,13098,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,34,2.560858422272389,14003,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,32,2.5714147793981934,15121,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,36,2.8485078631464336,15181,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,39,2.6941984731431323,16123,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,39,2.901219996179204,18091,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,36,2.729888124250456,18772,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,352597278,1500,0,35,2.4175062454858183,19033,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,43,2.9547934752421825,6164,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,41,2.918783470175295,9049,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,35,2.864686824206305,13123,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,34,2.6006676704196017,14612,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,27,2.424767376243202,15223,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,43,2.996516030726431,15296,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,43,3.018523891074743,16019,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,34,2.8910317015657965,18088,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,31,2.6224218796958527,18682,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,294341974,1500,0,26,2.5213160551093057,19242,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,43,2.887059425349164,6243,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,52,3.009240817918883,9771,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,35,2.841178188492415,12750,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,25,2.1927577337006063,14413,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,37,2.6574699196224327,15142,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,50,3.160937125308558,15055,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,37,2.879495213510843,16327,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,31,2.557786638067342,17898,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,29,2.6822403900243788,18698,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1103833888,1500,0,27,2.5136718612913502,19176,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,39,2.5680330475890147,6243,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,40,2.8985414666992466,9252,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,45,2.72657297838829,12998,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,28,2.508337465745216,14484,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,35,2.5348012092145913,14908,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,42,2.9910379636861864,15514,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,44,3.129562155289492,16126,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,35,2.694345170527656,18241,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,33,2.6288979760974636,18842,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,960114456,1500,0,28,2.252798778352836,19195,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,46,2.952133764420739,6754,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,44,2.5707520135744586,9098,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,34,2.4970671349938347,13092,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,35,2.6501032890646705,14637,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,28,1.9708840439702595,15301,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,46,3.128895210872808,15496,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,39,2.8174527571437755,16197,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,36,2.72755847620622,18005,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,36,2.2677867748420177,18438,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1758220546,1500,0,32,2.326543808280058,18853,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,49,3.2378224668793516,6373,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,52,3.031135326262533,9291,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,32,2.5689566932867853,13218,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,34,2.69008511128143,14372,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,27,2.386993918574809,15311,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,42,2.890516868921048,15264,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,36,2.779362031051494,16215,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,29,2.629035648121395,18053,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,33,1.8654955813339351,18920,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,278926270,1500,0,33,2.393767712218413,19275,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,46,2.834640064125574,6536,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,41,2.6920972388042212,9111,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,32,2.672757006338958,13063,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,29,2.505834089332851,14647,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,27,2.4636519963007415,15241,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,48,3.0140909805440073,15149,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,52,2.8345814515471184,15909,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,42,2.144492677635001,17993,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,35,2.480466212685668,18704,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1388056361,1500,0,27,2.1327300324656657,19046,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,45,3.0768533299303247,6335,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,47,2.8699030446767,9325,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,42,2.996780048465443,12894,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,33,2.4222082091522648,14406,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,33,2.275932492884735,15321,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,47,2.92668875714709,15189,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,47,3.1719643029954017,16277,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,31,2.5007360226616244,17726,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,34,2.761202513052188,18606,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,1035439016,1500,0,37,2.605890271643064,19144,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,41,3.05533870451891,6422,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,45,2.8991837780846836,9154,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,36,2.5656563065927767,13004,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,36,2.6327793145763647,14480,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,31,2.337017657740423,15201,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,47,2.8016309238361803,15144,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,43,2.879105905682749,16288,7
1,1.5,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,36,2.7468284918247816,18001,8
1,2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,37,2.725857255177639,18433,9
1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,283088270,1500,0,30,2.4918429644988724,19285,10
1,1.1,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,39,2.6751447378630724,6665,1
1,1.2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,41,3.0685915825719254,8750,2
1,1.5,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,34,2.7598510986789955,13289,3
1,2,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,26,2.768016171973898,14547,4
1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,30,2.5247322921617097,15000,5
1,1.1,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,44,3.0243486299168136,15134,6
1,1.2,2,199,199,0,100,1,1e-4,FALSE,0.6,0,1500,FALSE,regular,NoSelection,0.3,-1735207575,1500,0,38,2.8554757119260334,16073,7
